Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-12-01 00:00:00-05:00,109.37387487780084,109.97187159105809,109.11474778455185,109.8423080444336,174700,0.0,0.0,0.0
2023-12-04 00:00:00-05:00,109.66290760905086,109.72270499883392,109.08484082801225,109.65293884277344,128300,0.0,0.0,0.0
2023-12-05 00:00:00-05:00,109.54330655226086,110.0416383824054,109.54330655226086,110.03166961669922,106600,0.0,0.0,0.0
2023-12-06 00:00:00-05:00,110.44030318299035,110.44030318299035,109.53334316166914,109.62303924560547,119300,0.0,0.0,0.0
2023-12-07 00:00:00-05:00,110.15126750879419,110.5698720369647,110.09147012074432,110.47019958496094,53600,0.0,0.0,0.0
2023-12-08 00:00:00-05:00,110.3904744973223,110.95857250708563,110.2908096472471,110.87883758544922,139600,0.0,0.0,0.0
2023-12-11 00:00:00-05:00,110.67950828285417,111.22766876220703,110.42037358857534,111.22766876220703,125000,0.0,0.0,0.0
2023-12-12 00:00:00-05:00,111.18779838667128,111.88546752929688,111.16786845868333,111.88546752929688,104600,0.0,0.0,0.0
2023-12-13 00:00:00-05:00,111.74593796579246,112.65289798835606,111.65623427779262,112.56320190429688,163500,0.0,0.0,0.0
2023-12-14 00:00:00-05:00,112.72265801146507,112.8223228563112,111.7259943551233,112.19442749023438,185900,0.0,0.0,0.0
2023-12-15 00:00:00-05:00,112.15456530779618,112.15456530779618,111.60640483338426,111.86553192138672,224500,0.0,0.0,0.0
2023-12-18 00:00:00-05:00,112.13463234624528,112.77249649074287,112.12466358037926,112.60306549072266,192100,0.0,0.0,0.0
2023-12-19 00:00:00-05:00,112.52333417932591,112.72266387939453,112.2741682522698,112.72266387939453,164300,0.0,0.0,0.0
2023-12-20 00:00:00-05:00,112.66286107030824,112.77249468125405,111.28746795654297,111.28746795654297,192400,0.0,0.0,0.0
2023-12-21 00:00:00-05:00,112.00506151786513,112.00506151786513,111.14793014553901,111.77583312988281,153600,0.0,0.0,0.0
2023-12-22 00:00:00-05:00,111.77583700447515,112.05490162766124,111.51670230982776,111.73596954345703,145800,0.0,0.0,0.0
2023-12-27 00:00:00-05:00,111.7259993739688,112.0748301485702,111.59643583024273,112.0250015258789,194100,0.0,0.0,0.0
2023-12-28 00:00:00-05:00,112.1500015258789,112.4000015258789,111.87999725341797,112.19999694824219,157000,0.375,0.0,0.0
2023-12-29 00:00:00-05:00,112.4000015258789,112.44000244140625,111.29000091552734,112.12000274658203,177000,0.0,0.0,0.0
2024-01-02 00:00:00-05:00,112.0,114.06999969482422,111.61000061035156,112.11000061035156,218900,0.0,0.0,0.0
2024-01-03 00:00:00-05:00,111.98999786376953,112.0,111.30000305175781,111.41000366210938,236200,0.0,0.0,0.0
2024-01-04 00:00:00-05:00,111.56999969482422,111.88999938964844,111.0,111.04000091552734,223300,0.0,0.0,0.0
2024-01-05 00:00:00-05:00,111.19000244140625,111.54000091552734,110.9000015258789,111.29000091552734,221000,0.0,0.0,0.0
2024-01-08 00:00:00-05:00,111.7699966430664,112.80999755859375,111.52999877929688,112.80000305175781,228800,0.0,0.0,0.0
2024-01-09 00:00:00-05:00,112.5,113.12000274658203,112.37999725341797,113.0,191900,0.0,0.0,0.0
2024-01-10 00:00:00-05:00,113.01000213623047,113.63999938964844,112.88999938964844,113.47000122070312,167800,0.0,0.0,0.0
2024-01-11 00:00:00-05:00,113.70999908447266,113.76000213623047,112.97000122070312,113.55999755859375,213800,0.0,0.0,0.0
2024-01-12 00:00:00-05:00,113.58999633789062,113.79000091552734,113.12000274658203,113.73999786376953,159200,0.0,0.0,0.0
2024-01-15 00:00:00-05:00,113.86000061035156,114.27999877929688,113.86000061035156,114.27999877929688,119000,0.0,0.0,0.0
2024-01-16 00:00:00-05:00,114.19000244140625,114.27999877929688,113.68000030517578,114.11000061035156,243600,0.0,0.0,0.0
2024-01-17 00:00:00-05:00,113.69999694824219,114.45999908447266,113.19999694824219,113.58000183105469,225600,0.0,0.0,0.0
2024-01-18 00:00:00-05:00,113.94999694824219,114.55000305175781,113.63999938964844,114.44000244140625,152500,0.0,0.0,0.0
2024-01-19 00:00:00-05:00,114.66000366210938,115.44000244140625,114.4000015258789,115.27999877929688,206300,0.0,0.0,0.0
2024-01-22 00:00:00-05:00,115.8499984741211,116.1500015258789,115.62000274658203,116.05000305175781,226700,0.0,0.0,0.0
2024-01-23 00:00:00-05:00,116.18000030517578,116.25,115.9000015258789,116.19999694824219,195083,0.0,0.0,0.0
